cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,systolic blood pressure,phv00257540,phs000007,pht005149,"ankle brachial blood pressure measurements: first systolic blood pressure, right arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257563,phs000007,pht005150,"ankle brachial blood pressure measurements: first systolic blood pressure, left ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370037,phs000007,pht007777,"average systolic blood pressure, exam 7",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370034,phs000007,pht007777,"average systolic blood pressure, exam 4",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257565,phs000007,pht005150,"ankle brachial blood pressure measurements: repeat systolic blood pressure, left arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000761,phs000007,pht000009,"blood pressure: second examiner, systolic, exam 5",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257564,phs000007,pht005150,"ankle brachial blood pressure measurements: first systolic blood pressure, left arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370048,phs000007,pht007777,"average systolic blood pressure, exam 18",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370044,phs000007,pht007777,"average systolic blood pressure, exam 14",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370062,phs000007,pht007777,"average systolic blood pressure, exam 32",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257562,phs000007,pht005150,"ankle brachial blood pressure measurements: first systolic blood pressure, right ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257571,phs000007,pht005150,"ankle brachial blood pressure measurements: third systolic blood pressure, left ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000759,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 5",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370043,phs000007,pht007777,"average systolic blood pressure, exam 13",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000642,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 3",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370042,phs000007,pht007777,"average systolic blood pressure, exam 12",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00072632,phs000007,pht000748,mean systolic baseline blood pressure,mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000530,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 1",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000622,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 2",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257549,phs000007,pht005149,"ankle brachial blood pressure measurements: third systolic blood pressure, left ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000757,phs000007,pht000009,"blood pressure: admission, systolic, exam 5",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370039,phs000007,pht007777,"average systolic blood pressure, exam 9",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00254087,phs000007,pht005140,physical exam - blood pressure: physician blood pressure first reading - systolic,mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257568,phs000007,pht005150,"ankle brachial blood pressure measurements: repeat systolic blood pressure, right arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370049,phs000007,pht007777,"average systolic blood pressure, exam 19",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257541,phs000007,pht005149,"ankle brachial blood pressure measurements: first systolic blood pressure, right ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000920,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 7",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00254154,phs000007,pht005140,physical exam - blood pressure: physician blood pressure second reading - systolic,mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000719,phs000007,pht000009,"blood pressure: first examiner, systolic, exam 4",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257566,phs000007,pht005150,"ankle brachial blood pressure measurements: repeat systolic blood pressure, left ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257543,phs000007,pht005149,"ankle brachial blood pressure measurements: first systolic blood pressure, left arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00423927,phs000007,pht009761,"average systolic blood pressure, exam 3",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370047,phs000007,pht007777,"average systolic blood pressure, exam 17",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257544,phs000007,pht005149,"ankle brachial blood pressure measurements: repeat systolic blood pressure, left arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000620,phs000007,pht000009,"blood pressure: admission, systolic, exam 2",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370035,phs000007,pht007777,"average systolic blood pressure, exam 5",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000721,phs000007,pht000009,"blood pressure: second examiner, systolic, exam 4",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257542,phs000007,pht005149,"ankle brachial blood pressure measurements: first systolic blood pressure, left ankle",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370033,phs000007,pht007777,"average systolic blood pressure, exam 3",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257569,phs000007,pht005150,"ankle brachial blood pressure measurements: third systolic blood pressure, right arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00277046,phs000007,pht006026,"average systolic blood pressure, exam 2",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370059,phs000007,pht007777,"average systolic blood pressure, exam 29",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257548,phs000007,pht005149,"ankle brachial blood pressure measurements: third systolic blood pressure, left arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00177352,phs000007,pht003094,physical exam-blood pressure: physician blood pressure first reading - systolic,mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370038,phs000007,pht007777,"average systolic blood pressure, exam 8",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000837,phs000007,pht000009,"blood pressure: second examiner, systolic, exam 6",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00257547,phs000007,pht005149,"ankle brachial blood pressure measurements: repeat systolic blood pressure, right arm",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00000640,phs000007,pht000009,"blood pressure: admission, systolic, exam 3",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370053,phs000007,pht007777,"average systolic blood pressure, exam 23",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00177417,phs000007,pht003094,physical exam-blood pressure: physician blood pressure second reading - systolic,mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
fhs,systolic blood pressure,phv00370041,phs000007,pht007777,"average systolic blood pressure, exam 11",mm[Hg],,MeasurementObservation,bp_systolic,mm[Hg],OMOP:4152194,,,,,,,,,1,1.0,0,0,,0
