cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,creatinine in blood,phv00166800,phs000007,pht002566,creatinine,,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,FHS OFFSPRING EXAM 5,phv00166779,,,,,,1.0,1,,0,0,,0
fhs,creatinine in blood,phv00161767,phs000007,pht002234,creatinine,,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,FHS OFFSPRING EXAM 5,phv00159494,,,,,,1.0,1,,0,0,,0
fhs,creatinine in blood,phv00172326,phs000007,pht002895,creatinine,,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,FHS OFFSPRING EXAM 5,phv00172304,,,,,,1.0,1,,0,0,,0
fhs,creatinine in blood,phv00277030,phs000007,pht006026,"creatinine, exam 1",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00276860,phs000007,pht006018,chemistry - creatinine,mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369801,phs000007,pht007777,"creatinine, exam 14",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00227058,phs000007,pht004802,creatinine (sample type: serum),mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369806,phs000007,pht007777,"creatinine, exam 26",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369802,phs000007,pht007777,"creatinine, exam 15",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00423897,phs000007,pht009761,"creatinine, exam 4",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00255344,phs000007,pht005143,creatinine (sample type: serum),mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369807,phs000007,pht007777,"creatinine, exam 27",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369803,phs000007,pht007777,"creatinine, exam 20",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00423895,phs000007,pht009761,"creatinine, exam 2",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00423896,phs000007,pht009761,"creatinine, exam 3",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00172175,phs000007,pht002889,creatinine (sample type: serum),mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00277031,phs000007,pht006026,"creatinine, exam 2",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00080753,phs000007,pht001039,serum creatinine concentration,mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369805,phs000007,pht007777,"creatinine, exam 25",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369804,phs000007,pht007777,"creatinine, exam 24",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00081024,phs000007,pht001045,creatinine,mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
fhs,creatinine in blood,phv00369808,phs000007,pht007777,"creatinine, exam 28",mg/dL,,MeasurementObservation,creat_bld,mg/dL,OBA:2050096,,,,,,,,,1,1.0,0,0,,0
