cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,red cell distribution width,phv00172185,phs000007,pht002889,red cell distribution width (sample type: whole blood),%,,MeasurementObservation,rdw,%,OMOP:37397924,,,,,,,,,1,1.0,0,0,,0
