cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,mean corpuscular volume,phv00008112,phs000007,pht000031,mcv (mean corpuscular volume),,,MeasurementObservation,mcv,fL,OBA:0003460,FHS OFFSPRING EXAM 2,phv00008379,,,,,,1.0,1,,0,0,,0
fhs,mean corpuscular volume,phv00172182,phs000007,pht002889,mean corpuscular volume (sample type: whole blood),fL,,MeasurementObservation,mcv,fL,OBA:0003460,,,,,,,,,1,1.0,0,0,,0
fhs,mean corpuscular volume,phv00227029,phs000007,pht004802,mean corpuscular volume (sample type: whole blood),fL,,MeasurementObservation,mcv,fL,OBA:0003460,,,,,,,,,1,1.0,0,0,,0
fhs,mean corpuscular volume,phv00081033,phs000007,pht001045,mean corpuscular volume,um3,,MeasurementObservation,mcv,fL,OBA:0003460,,,,,,,1.0,,1,1.0,0,0,,0
