cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,mean platelet volume,phv00172187,phs000007,pht002889,mean platelet volume (sample type: whole blood),fL,,MeasurementObservation,pmv,fL,OBA:0003277,,,,,,,,,1,1.0,0,0,,0
fhs,mean platelet volume,phv00227034,phs000007,pht004802,mean platelet volume (sample type: whole blood),fL,,MeasurementObservation,pmv,fL,OBA:0003277,,,,,,,,,1,1.0,0,0,,0
