bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,nt pro bnp,nt_bnp,pht006013,phv00423136,phs000007,OBA:2045303,n-terminal pro-bnp: n-terminal pro-bnp - 7655-11 (p16860) (sample type: citrated plasma),fhs,pg/mL,FHS OFFSPRING EXAM 5,0,0,phv00275427,phv00177938,0,0,0,1.0,1.0,1.0,1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0
