cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,fasting blood glucose,phv00423911,phs000007,pht009761,"fasting blood glucose, exam 2 (>= 8 hours)",mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
fhs,fasting blood glucose,phv00172173,phs000007,pht002889,fasting glucose (sample type: plasma),mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
fhs,fasting blood glucose,phv00423912,phs000007,pht009761,"fasting blood glucose, exam 3 (>= 8 hours)",mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
fhs,fasting blood glucose,phv00423913,phs000007,pht009761,"fasting blood glucose, exam 4 (>= 8 hours)",mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
fhs,fasting blood glucose,phv00423910,phs000007,pht009761,"fasting blood glucose, exam 1 (>= 8 hours)",mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
fhs,fasting blood glucose,phv00277039,phs000007,pht006026,"fasting blood glucose, exam 2 (fasting >= 8 hours)",mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
fhs,fasting blood glucose,phv00277038,phs000007,pht006026,"fasting blood glucose, exam 1 (fasting >= 8 hours)",mg/dL,,MeasurementObservation,fast_gluc_bld,mg/dL,OMOP:4156660,,,,,,,,,1,1.0,0,0,,0
