cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,total cholesterol in blood,phv00520306,phs000007,pht006026,"total cholesterol (mg/dl), exam 3",,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,,0,0,,0
fhs,total cholesterol in blood,phv00009121,phs000007,pht000033,total cholesterol,,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,FHS OFFSPRING EXAM 4,phv00009127,,,,,,1.0,1,,0,0,,0
fhs,total cholesterol in blood,phv00006027,phs000007,pht000025,blood analysis - total cholesterol,,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,FHS ORIGINAL EXAM 23,phv00006030,,,,,,1.0,1,,0,0,,0
fhs,total cholesterol in blood,phv00008726,phs000007,pht000032,total cholesterol,,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,FHS OFFSPRING EXAM 3,phv00008743,,,,,,1.0,1,,0,0,,0
fhs,total cholesterol in blood,phv00010135,phs000007,pht000035,blood analysis - total cholesterol,,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,FHS OFFSPRING EXAM 6,phv00010138,,,,,,1.0,1,,0,0,,0
fhs,total cholesterol in blood,phv00370075,phs000007,pht007777,"total cholesterol, exam 22",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00255341,phs000007,pht005143,total cholesterol (sample type: plasma),mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370078,phs000007,pht007777,"total cholesterol, exam 25",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00277047,phs000007,pht006026,"total cholesterol, exam 1",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370071,phs000007,pht007777,"total cholesterol, exam 13",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00423931,phs000007,pht009761,"total cholesterol, exam 3",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370074,phs000007,pht007777,"total cholesterol, exam 20",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370064,phs000007,pht007777,"total cholesterol, exam 2",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370067,phs000007,pht007777,"total cholesterol, exam 5",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370076,phs000007,pht007777,"total cholesterol, exam 23",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370069,phs000007,pht007777,"total cholesterol, exam 7",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00277048,phs000007,pht006026,"total cholesterol, exam 2",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00423930,phs000007,pht009761,"total cholesterol, exam 2",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370080,phs000007,pht007777,"total cholesterol, exam 27",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370068,phs000007,pht007777,"total cholesterol, exam 6",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370066,phs000007,pht007777,"total cholesterol, exam 4",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00423932,phs000007,pht009761,"total cholesterol, exam 4",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370073,phs000007,pht007777,"total cholesterol, exam 15",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370063,phs000007,pht007777,"total cholesterol, exam 1",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00423784,phs000007,pht009755,total cholesterol,mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370079,phs000007,pht007777,"total cholesterol, exam 26",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370072,phs000007,pht007777,"total cholesterol, exam 14",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370081,phs000007,pht007777,"total cholesterol, exam 28",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370077,phs000007,pht007777,"total cholesterol, exam 24",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370070,phs000007,pht007777,"total cholesterol, exam 8",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00370065,phs000007,pht007777,"total cholesterol, exam 3",mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,1.0,0,0,,0
fhs,total cholesterol in blood,phv00423929,phs000007,pht009761,"total cholesterol, exam 1",mm[Hg],,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,,,,,,,,,1,,0,0,,0
