row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,conversion_rule,unit_expr,unit_expr_custom,unit_casestmt,unit_casestmt_custom,bad_map,add_map,add_var_units,fix_key_note
0,jhs,MeasurementObservation,qrs interval,qrs_ekg,1,ms,phv00402349,qrsdv4 - qrs duration in lead v4 [visit 1],ms,1,pht008746,phv00402039,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,units inferred
0,jhs,MeasurementObservation,qrs interval,qrs_ekg,1,ms,phv00402350,qrsdv5 - qrs duration in lead v5 [visit 1],ms,1,pht008746,phv00402039,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,units inferred
0,jhs,MeasurementObservation,qrs interval,qrs_ekg,1,ms,phv00402351,qrsdv6 - qrs duration in lead v6 [visit 1],ms,1,pht008746,phv00402039,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,units inferred
0,jhs,MeasurementObservation,qt interval,qt_ekg,1,ms,phv00402085,qtdur - qt duration [visit 1],ms,1,pht008746,phv00402039,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,units inferred
0,jhs,MeasurementObservation,red cell distribution width,rdw,1,%,phv00127628,rdw [visit 1],,1,pht001959,phv00127609,,JHS EXAM 1,,,,,,,,,0,,0,,,,1,,,no data was collected for this variable
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00124606,systolic blood pressure [visit 1],mm[Hg],1,pht001922,phv00124604,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00124627,minimum systolic blood pressure [visit 1],,1,pht001923,phv00124614,,JHS EXAM 1,,,,,,,,,0,,0,,,,1,,,something looks wrong with this data values; dbgap table shows every participant had the same value
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00124628,maximum systolic blood pressure [visit 1],,1,pht001923,phv00124614,,JHS EXAM 1,,,,,,,,,0,,0,,,,1,,,something looks wrong with this data values; dbgap table shows every participant had the same value
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125871,9a. correlation using t-tube connector. sphygmomanometer (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125873,9c. correlation using t-tube connector. ambulatory monitor (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125876,10a. correlation using t-tube connector. sphygmomanometer (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125878,10c. correlation using t-tube connector. ambulatory monitor (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125881,11a. correlation using t-tube connector. sphygmomanometer (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125883,11c. correlation using t-tube connector. ambulatory monitor (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125886,12a. correlation using t-tube connector. sphygmomanometer (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125888,12c. correlation using t-tube connector. ambulatory monitor (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125891,13a. correlation using t-tube connector. sphygmomanometer (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125893,13c. correlation using t-tube connector. ambulatory monitor (systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00125896,14a. correlation using t-tube connector. sphygmomanometer (mean accepted systolic blood pressure) [visit 1] [pre abpm form],mm[Hg],1,pht001941,phv00125864,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00128370,"q13. d. first blood pressure measurement. systolic (first bp) [visit 1] [sitting blood pressure form, sbp]",mm[Hg],1,pht001974,phv00128355,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00128372,"q15. d. first blood pressure measurement. zero reading (first bp) [visit 1] [sitting blood pressure form, sbp]",,1,pht001974,phv00128355,,JHS EXAM 1,,,,,,,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00128373,"q16. e. second blood pressure measurement. systolic (second bp) [visit 1] [sitting blood pressure form, sbp]",mm[Hg],1,pht001974,phv00128355,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00128375,"q18. e. second blood pressure measurement. zero reading (second bp) [visit 1] [sitting blood pressure form, sbp]",,1,pht001974,phv00128355,,JHS EXAM 1,,,,,,,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00128376,"q19. f. computed net average of first and second blood pressure measurement. systolic (computed net average) [visit 1] [sitting blood pressure form, sbp]",mm[Hg],1,pht001974,phv00128355,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00400693,5. b. measures. doppler systolic [visit 9] [ankle-brachial blood pressure],mm[Hg],1,pht008719,phv00400683,,JHS EXAM 9,,,,,,,,,0,,0,,,,1,,,GitHub issue 228
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00403813,"q16. e. first random zero blood pressure measurement. systolic (1st random zero measurement) [visit 6] [sitting blood pressure form, sbp]",mm[Hg],1,pht008782,phv00403792,,JHS EXAM 6,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00403816,"q19. f. second random zero blood pressure measurement. systolic (2nd random zero measurement) [visit 6] [sitting blood pressure form, sbp]",mm[Hg],1,pht008782,phv00403792,,JHS EXAM 6,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00403819,"q22. g. computed net average of first and second random zero blood pressure measurements. systolic (net average random zero measurement) [visit 6] [sitting blood pressure form, sbp]",mm[Hg],1,pht008782,phv00403792,,JHS EXAM 6,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00403848,"q13. e. first omron blood pressure measurement. systolic reading [visit 1] [sitting blood pressure form, sbp]",mm[Hg],1,pht008783,phv00403830,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00403851,"q16. f. second omron blood pressure measurement. 2nd systolic reading [visit 1] [sitting blood pressure form, sbp]",mm[Hg],1,pht008783,phv00403830,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,systolic blood pressure,bp_systolic,1,mm[Hg],phv00403854,"q19. g. computed net average of first and second omron blood pressure measurements. computed systolic [visit 1] [sitting blood pressure form, sbp]",mm[Hg],1,pht008783,phv00403830,,JHS EXAM 1,,,,,,,,,0,,0,,,,,,1,
0,jhs,MeasurementObservation,total cholesterol in blood,tot_chol_bld,1,mg/dL,phv00401241,aha total cholesterol categorization,,1,pht008729,phv00401078,,JHS EXAM 1,,,,,,phv00401085,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,total cholesterol in blood,tot_chol_bld,1,mg/dL,phv00401352,aha total cholesterol categorization,,1,pht008730,phv00401273,,JHS EXAM 2,,,,,,phv00401282,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,total cholesterol in blood,tot_chol_bld,1,mg/dL,phv00401484,aha total cholesterol categorization,,1,pht008731,phv00401370,,JHS EXAM 3,,,,,,phv00401379,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,mg/dL,phv00401140,fasting triglyceride categorization,,1,pht008729,phv00401078,,JHS EXAM 1,,,,,,phv00401085,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,mg/dL,phv00401326,fasting triglyceride categorization,,1,pht008730,phv00401273,,JHS EXAM 2,,,,,,phv00401282,,,0,,0,,,,1,,,
0,jhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,mg/dL,phv00401431,fasting triglyceride categorization,,1,pht008731,phv00401370,,JHS EXAM 3,,,,,,phv00401379,,,0,,0,,,,1,,,
