row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,fhs,MeasurementObservation,white blood cell count,whtbld_ct,1,OBA:VT0000217,10*3/uL,phv00172178,white blood count (sample type: whole blood),10*3/uL,1.0,pht002889,phv00172159,0.0,0,0.0,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,1.0,phv00177932,look at phv00172160 to disambiguate,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,white blood cell count,whtbld_ct,1,OBA:VT0000217,10*3/uL,phv00227025,white blood cell count (sample type: whole blood),10*3/uL,1.0,pht004802,phv00227023,0.0,0,0.0,0,"FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4",0,0.0,0,look at phv00227024 to pick the visit,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,white blood cell count,whtbld_ct,1,OBA:VT0000217,10*3/uL,phv00276855,hematologic - wbc,10*3/uL,1.0,pht006018,phv00276803,1.0,FHS CHF CASE REVIEW,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
