bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,mean platelet volume,pmv,pht004802,phv00227034,phs000007,OBA:0003277,mean platelet volume (sample type: whole blood),fhs,fL,0,"FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4",0,phv00227023,0,0,look at phv00227024 to pick the visit,fL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,1.0
MeasurementObservation,mean platelet volume,pmv,pht002889,phv00172187,phs000007,OBA:0003277,mean platelet volume (sample type: whole blood),fhs,fL,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,phv00172159,phv00177932,0,look at phv00172160 to disambiguate,fL,1.0,0.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,1.0
