row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,fhs,MeasurementObservation,hemoglobin a1c,hemo_a1c,1,OMOP:4184637,%,phv00071897,"hemoglobin a1c, whole blood",%,1.0,pht000742,phv00071899,1.0,FHS OFFSPRING EXAM 8,0.0,0,0,0,1.0,phv00177944,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,hemoglobin a1c,hemo_a1c,1,OMOP:4184637,%,phv00172163,hemoglobin a1c (sample type: whole blood),%,1.0,pht002889,phv00172159,0.0,0,0.0,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,1.0,phv00177932,look at phv00172160 to disambiguate,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,hemoglobin a1c,hemo_a1c,1,OMOP:4184637,%,phv00227047,hemoglobin a1c (sample type: whole blood),%,1.0,pht004802,phv00227023,0.0,0,0.0,0,"FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4",0,0.0,0,look at phv00227024 to pick the visit,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,hemoglobin a1c,hemo_a1c,1,OMOP:4184637,%,phv00275420,hemoglobin a1c (sample type: whole blood),%,1.0,pht006011,phv00275410,1.0,FHS OMNI 1 EXAM 3,0.0,0,0,0,1.0,phv00177934,0,1,0,0,0,0,0,0,0
