cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,diastolic blood pressure,phv00003173,phs000007,pht000019,blood pressure: diastolic - supine,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 17,phv00003261,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00008631,phs000007,pht000032,second diastolic blood pressure by physician,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 3,phv00008743,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001810,phs000007,pht000014,"blood pressure, diastolic, taken by nurse",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 12,phv00002020,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001814,phs000007,pht000014,"blood pressure, diastolic, second reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 12,phv00002020,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002029,phs000007,pht000015,"blood pressure, diastolic, second reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 13,phv00002204,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00024462,phs000007,pht000195,post diastolic blood pressure,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 7,phv00024510,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007111,phs000007,pht000029,technicians's diastolic blood pressure (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 27,phv00007534,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00009487,phs000007,pht000034,blood pressure: diastolic - 2nd md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 5,phv00009579,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00010434,phs000007,pht000036,physician diastolic blood pressure - second reading (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 7,phv00010694,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007575,phs000007,pht000030,"physician diastolic blood pressure, first",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 1,phv00007675,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001812,phs000007,pht000014,"blood pressure, diastolic, first reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 12,phv00002020,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00004547,phs000007,pht000023,blood pressure: diastolic - 1st md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 21,phv00004939,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00277141,phs000007,pht006027,"average diastolic blood pressure, exam 5",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,,,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00251409,phs000007,pht004815,physician blood pressure second reading - diastolic (nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OMNI 1 EXAM 3,phv00251262,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002027,phs000007,pht000015,"blood pressure, diastolic, first reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 13,phv00002204,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00006608,phs000007,pht000027,physician blood pressure (second reading) diastolic (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 25,phv00006663,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00005856,phs000007,pht000025,blood pressure: diastolic - 2nd md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 23,phv00006030,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002678,phs000007,pht000018,"blood pressure, diastolic, second taken by physician (mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 16,phv00002946,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00008757,phs000007,pht000033,physician - diastolic blood pressure - 1st reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 4,phv00009127,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00277143,phs000007,pht006027,"average diastolic blood pressure, exam 7",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,,,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00250995,phs000007,pht004814,physical exam - final blood pressure: physician blood pressure (second reading) - diastolic (nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OMNI 1 EXAM 2,phv00250718,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002213,phs000007,pht000016,"blood pressure, diastolic, second reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 14,phv00002425,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00009559,phs000007,pht000034,diastolic blood pressure - nurse,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 5,phv00009579,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00010361,phs000007,pht000036,physician diastolic blood pressure - first reading (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 7,phv00010694,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00251071,phs000007,pht004814,numerical data - part i: technician's blood pressure - diastolic (nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OMNI 1 EXAM 2,phv00250718,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002209,phs000007,pht000016,"blood pressure, diastolic, taken by nurse",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 14,phv00002425,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001198,phs000007,pht000011,"blood pressure: diastolic, physician's first reading",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 9,phv00001363,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00024457,phs000007,pht000195,baseline diastolic blood pressure (renamed from ef24),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 7,phv00024510,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00007686,phs000007,pht000031,"blood pressure, diastolic, first physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 2,phv00008379,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00254708,phs000007,pht005141,blood pressure: second reading - diastolic blood pressure to nearest 2 mm hg,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 29,phv00254596,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00005229,phs000007,pht000024,blood pressure: diastolic - 2nd md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 22,phv00005557,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002434,phs000007,pht000017,"blood pressure, diastolic, second reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 15,phv00002668,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00001371,phs000007,pht000012,"blood pressure, diastolic, taken by nurse (mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 10,phv00001559,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00277144,phs000007,pht006027,"average diastolic blood pressure, exam 8",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,,,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00005767,phs000007,pht000025,blood pressure: diastolic - 1st md reading,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 23,phv00006030,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00070376,phs000007,pht000692,diastolic blood pressure - 1st reading (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 28,phv00070736,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00072139,phs000007,pht000747,"physician blood pressure, first reading: diastolic blood pressure (to nearest 2mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 8,phv00072580,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00010508,phs000007,pht000036,diastolic blood pressure - technician (to nearest 2 mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 7,phv00010694,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002430,phs000007,pht000017,"blood pressure, diastolic, taken by nurse",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 15,phv00002668,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00070558,phs000007,pht000692,technicians's diastolic blood pressure (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 28,phv00070736,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002432,phs000007,pht000017,"blood pressure, diastolic, first reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 15,phv00002668,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00010001,phs000007,pht000035,physician diastolic blood pressure - second reading (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 6,phv00010138,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00010123,phs000007,pht000035,diastolic blood pressure - nurse (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 6,phv00010138,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00277139,phs000007,pht006027,"average diastolic blood pressure, exam 3",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,,,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002674,phs000007,pht000018,"blood pressure, diastolic, taken by nurse (mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 16,phv00002946,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00009906,phs000007,pht000035,physician diastolic blood pressure - first reading (to nearest 2mm hg),mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS OFFSPRING EXAM 6,phv00010138,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00003177,phs000007,pht000019,blood pressure: diastolic - 2nd reading by physician,mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 17,phv00003261,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002676,phs000007,pht000018,"blood pressure, diastolic, first taken by physician (mm hg)",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 16,phv00002946,,,,,,1.0,1,1.0,0,0,,1
fhs,diastolic blood pressure,phv00002948,phs000007,pht000019,"blood pressure, diastolic, first reading taken by physician",mm[Hg],,MeasurementObservation,bp_diastolic,mm[Hg],OMOP:4154790,FHS ORIGINAL EXAM 17,phv00003261,,,,,,1.0,1,1.0,0,0,,1
