bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,creatinine in blood,creat_bld,pht007777,phv00369808,phs000007,OBA:2050096,"creatinine, exam 28",fhs,mg/dL,0,0,exam 28,phv00369651,0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht006018,phv00276860,phs000007,OBA:2050096,chemistry - creatinine,fhs,mg/dL,FHS CHF CASE REVIEW,0,0,phv00276803,0,0,0,mg/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht009761,phv00423895,phs000007,OBA:2050096,"creatinine, exam 2",fhs,mg/dL,0,0,exam 2,phv00423868,0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht000028,phv00006665,phs000007,OBA:2050096,creatinine mg/100ml,fhs,mg/dL,FHS ORIGINAL EXAM 26,0,0,phv00007095,phv00177980,0,0,mg/dL,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht001039,phv00080753,phs000007,OBA:2050096,serum creatinine concentration,fhs,mg/dL,0,"Offspring Exams 5, 6, and Omni 1 Exam 1",0,phv00080759,0,0,use phv00080750 + phv00080751 to pick visit,mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,1.0
MeasurementObservation,creatinine in blood,creat_bld,pht000029,phv00007526,phs000007,OBA:2050096,creatinine mg/100ml,fhs,mg/dL,FHS ORIGINAL EXAM 27,0,0,phv00007534,phv00177982,0,0,mg/dL,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht007777,phv00369804,phs000007,OBA:2050096,"creatinine, exam 24",fhs,mg/dL,0,0,exam 24,phv00369651,0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht007777,phv00369806,phs000007,OBA:2050096,"creatinine, exam 26",fhs,mg/dL,0,0,exam 26,phv00369651,0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht007777,phv00369805,phs000007,OBA:2050096,"creatinine, exam 25",fhs,mg/dL,0,0,exam 25,phv00369651,0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht004802,phv00227058,phs000007,OBA:2050096,creatinine (sample type: serum),fhs,mg/dL,0,"FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4",0,phv00227023,0,0,look at phv00227024 to pick the visit,mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,1.0
MeasurementObservation,creatinine in blood,creat_bld,pht009761,phv00423897,phs000007,OBA:2050096,"creatinine, exam 4",fhs,mg/dL,0,0,exam 4,phv00423868,0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht009761,phv00423896,phs000007,OBA:2050096,"creatinine, exam 3",fhs,mg/dL,0,0,exam 3,phv00423868,0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",mg/dL,1.0,0.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,creatinine in blood,creat_bld,pht000742,phv00071894,phs000007,OBA:2050096,"creatinine, serum",fhs,mg/dL,FHS OFFSPRING EXAM 8,0,0,phv00071899,phv00177944,0,0,mg/dL,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
