row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00010144,triglycerides mg/100ml,mg/dL,1.0,pht000036,phv00010694,1.0,FHS OFFSPRING EXAM 7,0.0,0,0,0,1.0,phv00177942,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00021393,"triglycerides, mg/dl",mg/dL,1.0,pht000074,phv00021427,1.0,FHS GENERATION 3 EXAM 1,0.0,0,0,0,1.0,phv00177930,see pht003099 for ages at all exams,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00055264,triglycerides mg/dl,mg/dL,1.0,pht000395,phv00056635,1.0,FHS SLEEP HEART HEALTH STUDY (SHHS) BASELINE,0.0,0,0,0,0.0,0,"this is a weird one. The SHHS dataset is a derived dataset that uses previously collected measurements from other FHS tables, plus adds some new ones. Age and visit are both obscured by the derivation",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00070733,"lab values: triglycerides, mg/dl",mg/dL,1.0,pht000692,phv00070736,1.0,FHS ORIGINAL EXAM 28,0.0,0,0,0,1.0,phv00177984,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00071892,"triglycerides, plasma",mg/dL,1.0,pht000742,phv00071899,1.0,FHS OFFSPRING EXAM 8,0.0,0,0,0,1.0,phv00177944,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00081038,plasma total triglycerides,mg/dL,1.0,pht001045,phv00081012,0.0,0,0.0,0,FHS ORIGINAL EXAM 20 AND EXAM 21,0,0.0,0,need to look at phv00081047 to see which is 20 and which is 21 FHS ORIGINAL EXAM 20 AND EXAM 21,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00172172,triglycerides (sample type: plasma),mg/dL,1.0,pht002889,phv00172159,0.0,0,0.0,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,1.0,phv00177932,look at phv00172160 to disambiguate,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00227015,triglycerides (sample type - edta plasma),mg/dL,1.0,pht004801,phv00227012,1.0,FHS OMNI 1 EXAM 1,0.0,0,0,0,1.0,phv00177930,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00227056,triglycerides (sample type: edta plasma),mg/dL,1.0,pht004802,phv00227023,0.0,0,0.0,0,"FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4",0,0.0,0,look at phv00227024 to pick the visit,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00255342,triglycerides (sample type: plasma),mg/dL,1.0,pht005143,phv00255339,0.0,0,0.0,0,"FHS NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1",0,1.0,phv00177930,use phv00255340 to disambiguate visti,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00275403,triglyceride (sample type: edta plasma),mg/dL,1.0,pht006010,phv00275400,1.0,FHS OMNI 1 EXAM 2,0.0,0,0,0,1.0,phv00177932,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00275415,triglycerides (sample type: plasma),mg/dL,1.0,pht006011,phv00275410,1.0,FHS OMNI 1 EXAM 3,0.0,0,0,0,1.0,phv00177934,0,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00277049,"triglycerides, exam 1",mg/dL,1.0,pht006026,phv00277015,0.0,0,0.0,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1-3",exam 1,0.0,0,visit a compound of phvs for cohort and exam number in variable description. Do manually,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00277050,"triglycerides, exam 2",mg/dL,1.0,pht006026,phv00277015,0.0,0,0.0,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1-3",exam 2,0.0,0,visit a compound of phvs for cohort and exam number in variable description. Do manually,1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370085,"triglycerides, exam 25",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 25,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370083,"triglycerides, exam 8",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 8,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370087,"triglycerides, exam 27",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 27,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370086,"triglycerides, exam 26",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 26,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370082,"triglycerides, exam 7",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 7,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370084,"triglycerides, exam 24",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 24,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00370088,"triglycerides, exam 28",mg/dL,1.0,pht007777,phv00369651,0.0,0,0.0,0,FHS ORIGINAL,exam 28,0.0,0,"will need to look in variable description for exam, and find separate variables for age at each exam",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00423934,"triglycerides, exam 2",mg/dL,1.0,pht009761,phv00423868,0.0,0,0.0,0,0,exam 2,0.0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00423936,"triglycerides, exam 4",mg/dL,1.0,pht009761,phv00423868,0.0,0,0.0,0,0,exam 4,0.0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00423933,"triglycerides, exam 1",mg/dL,1.0,pht009761,phv00423868,0.0,0,0.0,0,0,exam 1,0.0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",1,0,0,0,0,0,0,0
1,fhs,MeasurementObservation,triglycerides in blood,triglyc_bld,1,OBA:VT0002644,mg/dL,phv00423935,"triglycerides, exam 3",mg/dL,1.0,pht009761,phv00423868,0.0,0,0.0,0,0,exam 3,0.0,0,"will need to look in variable description for specific exam, look at phv00423869 for cohort",1,0,0,0,0,0,0,0
