row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,conversion_rule,unit_expr,unit_expr_custom,unit_casestmt,unit_casestmt_custom,bad_map,add_map,add_var_units,fix_key_note
"0","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00055257","seated diastolic blood pressure","mm[Hg]","1","pht000395","phv00056635","1","FHS SLEEP HEART HEALTH STUDY (SHHS) BASELINE","","","","","","","this is a weird one. The SHHS dataset is a derived dataset that uses previously collected measurements from other FHS tables, plus adds some new ones. Age and visit are both obscured by the derivation","","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00520255","systolic blood pressure: third reading","mm[Hg]","1","pht000396","phv00056722","1","FHS SLEEP HEART HEALTH STUDY (SHHS) FOLLOW UP 1","","","","","","","","","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00520251","systolic blood pressure: first reading","mm[Hg]","1","pht000396","phv00056722","1","FHS SLEEP HEART HEALTH STUDY (SHHS) FOLLOW UP 1","","","","","","","","","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00520257","average systolic blood pressure","mm[Hg]","1","pht000396","phv00056722","1","FHS SLEEP HEART HEALTH STUDY (SHHS) FOLLOW UP 1","","","","","","","","","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00520253","systolic blood pressure: second reading","mm[Hg]","1","pht000396","phv00056722","1","FHS SLEEP HEART HEALTH STUDY (SHHS) FOLLOW UP 1","","","","","","","","","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461149","systolic blood pressure: technician's reading","","1","pht004813","phv00250282","1","FHS OMNI 1 CLINIC EXAM 1","","","","","1","phv00177930","","","0","","0","","","","1","","","phv doesn't exist in dbgap"
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461004","systolic blood pressure: physician's first reading","","1","pht004813","phv00250282","1","FHS OMNI 1 CLINIC EXAM 1","","","","","1","phv00177930","","","0","","0","","","","1","","","phv doesn't exist in dbgap"
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461059","systolic blood pressure: physician's second reading","","1","pht004813","phv00250282","1","FHS OMNI 1 CLINIC EXAM 1","","","","","1","phv00177930","","","0","","0","","","","1","","","phv doesn't exist in dbgap"
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461587","physical exam - physician blood pressure first reading - systolic (nearest 2mm hg)","mm[Hg]","1","pht006006","phv00274193","1","FHS OMNI 2, EXAM 1","","","","","1","phv00177930","","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461319","numerical data - part i: nurse's blood pressure - systolic (nearest 2mm hg)","mm[Hg]","1","pht006006","phv00274193","1","FHS OMNI 2, EXAM 1","","","","","1","phv00177930","","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00461678","physical exam - physician blood pressure second reading - systolic (nearest 2mm hg)","mm[Hg]","1","pht006006","phv00274193","1","FHS OMNI 2, EXAM 1","","","","","1","phv00177930","","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00274822","physical exam - physician blood pressure 2nd reading - systolic (nearest 2mm hg)","mm[Hg]","1","pht006007","phv00274708","1","FHS ORIGINAL EXAM 31","","","","","1","phv00227005","","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00274824","physical exam - physician blood pressure 2nd reading - diastolic (nearest 2mm hg)","mm[Hg]","1","pht006007","phv00274708","1","FHS ORIGINAL EXAM 31","","","","","1","phv00227005","","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00275179","physical exam - physician blood pressure 2nd reading - systolic (nearest 2mm hg)","mm[Hg]","1","pht006008","phv00275063","1","FHS ORIGINAL EXAM 32","","","","","1","phv00227008","","1","0","","0","","","","","","1",""
"0","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00275181","physical exam - physician blood pressure 2nd reading - diastolic (nearest 2mm hg)","mm[Hg]","1","pht006008","phv00275063","1","FHS ORIGINAL EXAM 32","","","","","1","phv00227008","","1","0","","0","","","","","","1",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370052","average systolic blood pressure, exam 22","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 22","","","","","","phv00369675","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370034","average systolic blood pressure, exam 4","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 4","","","","","","phv00369657","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369863","average diastolic blood pressure, exam 25","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 25","","","","","","phv00369678","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369857","average diastolic blood pressure, exam 19","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 19","","","","","","phv00369672","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369855","average diastolic blood pressure, exam 17","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 17","","","","","","phv00369670","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370035","average systolic blood pressure, exam 5","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 5","","","","","","phv00369658","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370049","average systolic blood pressure, exam 19","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 19","","","","","","phv00369672","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369853","average diastolic blood pressure, exam 15","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 15","","","","","","phv00369668","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370054","average systolic blood pressure, exam 24","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 24","","","","","","phv00369677","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369851","average diastolic blood pressure, exam 13","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 13","","","","","","phv00369666","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370062","average systolic blood pressure, exam 32","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 32","","","","","","phv00369685","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369850","average diastolic blood pressure, exam 12","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 12","","","","","","phv00369665","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369862","average diastolic blood pressure, exam 24","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 24","","","","","","phv00369677","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369860","average diastolic blood pressure, exam 22","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 22","","","","","","phv00369675","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370059","average systolic blood pressure, exam 29","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 29","","","","","","phv00369682","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369870","average diastolic blood pressure, exam 32","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 32","","","","","","phv00369685","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369858","average diastolic blood pressure, exam 20","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 20","","","","","","phv00369673","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369844","average diastolic blood pressure, exam 6","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 6","","","","","","phv00369659","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369847","average diastolic blood pressure, exam 9","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 9","","","","","","phv00369662","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369867","average diastolic blood pressure, exam 29","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 29","","","","","","phv00369682","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369854","average diastolic blood pressure, exam 16","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 16","","","","","","phv00369669","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369843","average diastolic blood pressure, exam 5","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 5","","","","","","phv00369658","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369841","average diastolic blood pressure, exam 3","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 3","","","","","","phv00369656","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370058","average systolic blood pressure, exam 28","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 28","","","","","","phv00369681","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370061","average systolic blood pressure, exam 31","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 31","","","","","","phv00369684","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369848","average diastolic blood pressure, exam 10","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 10","","","","","","phv00369663","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369868","average diastolic blood pressure, exam 30","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 30","","","","","","phv00369683","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369869","average diastolic blood pressure, exam 31","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 31","","","","","","phv00369684","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369842","average diastolic blood pressure, exam 4","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 4","","","","","","phv00369657","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369849","average diastolic blood pressure, exam 11","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 11","","","","","","phv00369664","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369866","average diastolic blood pressure, exam 28","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 28","","","","","","phv00369681","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370038","average systolic blood pressure, exam 8","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 8","","","","","","phv00369661","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370060","average systolic blood pressure, exam 30","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 30","","","","","","phv00369683","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370056","average systolic blood pressure, exam 26","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 26","","","","","","phv00369679","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369852","average diastolic blood pressure, exam 14","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 14","","","","","","phv00369667","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370031","average systolic blood pressure, exam 1","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 1","","","","","","phv00369654","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369845","average diastolic blood pressure, exam 7","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 7","","","","","","phv00369660","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370047","average systolic blood pressure, exam 17","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 17","","","","","","phv00369670","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370055","average systolic blood pressure, exam 25","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 25","","","","","","phv00369678","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370039","average systolic blood pressure, exam 9","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 9","","","","","","phv00369662","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370048","average systolic blood pressure, exam 18","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 18","","","","","","phv00369671","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370045","average systolic blood pressure, exam 15","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 15","","","","","","phv00369668","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370033","average systolic blood pressure, exam 3","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 3","","","","","","phv00369656","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370042","average systolic blood pressure, exam 12","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 12","","","","","","phv00369665","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370046","average systolic blood pressure, exam 16","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 16","","","","","","phv00369669","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370041","average systolic blood pressure, exam 11","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 11","","","","","","phv00369664","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370037","average systolic blood pressure, exam 7","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 7","","","","","","phv00369660","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370036","average systolic blood pressure, exam 6","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 6","","","","","","phv00369659","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370051","average systolic blood pressure, exam 21","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 21","","","","","","phv00369674","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369839","average diastolic blood pressure, exam 1","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 1","","","","","","phv00369654","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369840","average diastolic blood pressure, exam 2","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 2","","","","","","phv00369655","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369856","average diastolic blood pressure, exam 18","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 18","","","","","","phv00369671","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370032","average systolic blood pressure, exam 2","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 2","","","","","","phv00369655","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370044","average systolic blood pressure, exam 14","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 14","","","","","","phv00369667","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370040","average systolic blood pressure, exam 10","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 10","","","","","","phv00369663","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370057","average systolic blood pressure, exam 27","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 27","","","","","","phv00369680","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369861","average diastolic blood pressure, exam 23","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 23","","","","","","phv00369676","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369846","average diastolic blood pressure, exam 8","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 8","","","","","","phv00369661","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369864","average diastolic blood pressure, exam 26","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 26","","","","","","phv00369679","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369865","average diastolic blood pressure, exam 27","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 27","","","","","","phv00369680","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370050","average systolic blood pressure, exam 20","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 20","","","","","","phv00369673","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370053","average systolic blood pressure, exam 23","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 23","","","","","","phv00369676","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00369859","average diastolic blood pressure, exam 21","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 21","","","","","","phv00369674","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00370043","average systolic blood pressure, exam 13","mm[Hg]","1","pht007777","phv00369651","","FHS ORIGINAL EXAM 13","","","","","","phv00369666","will need to look in variable description for exam, and find separate variables for age at each exam","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00423902","average diastolic blood pressure, exam 1","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 1","","","","","","phv00423875","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00423905","average diastolic blood pressure, exam 4","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 4","","","","","","phv00423878","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00423925","average systolic blood pressure, exam 1","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 1","","","","","","phv00423875","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00423904","average diastolic blood pressure, exam 3","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 3","","","","","","phv00423877","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00423928","average systolic blood pressure, exam 4","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 4","","","","","","phv00423878","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00423903","average diastolic blood pressure, exam 2","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 2","","","","","","phv00423876","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00423926","average systolic blood pressure, exam 2","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 2","","","","","","phv00423876","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","systolic blood pressure","bp_systolic","1","mm[Hg]","phv00423927","average systolic blood pressure, exam 3","mm[Hg]","1","pht009761","phv00423868","","FHS OMNI EXAM 3","","","","","","phv00423877","will need to look in variable description for specific exam, look at phv00423869 for cohort","1","0","","0","","","","","","",""
"1","fhs","MeasurementObservation","diastolic blood pressure","bp_diastolic","1","mm[Hg]","phv00066713","diastolic blood pressure entered by technician, mmhg","mm[Hg]","1","pht000673","phv00066765","","","","case(({phv00066749} == 0, ''FHS ORIGINAL EXAM 28''), ({phv00066749} == 2, ''FHS NEW OFFSPRING SPOUSE EXAM 1''), ({phv00066749} == 3, ''FHS GENERATION 3 EXAM 1''), ({phv00066749} == 72, ''FHS OMNI 2 EXAM 1''), (True, ''FHS UNKNOWN VISIT'')))","","","","","look at phv00066749 to pick the visit","1","0","","0","","","","","","",""
