cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
whi,total cholesterol in blood,phv00077396,phs000200,pht000987,core total cholesterol (mg/dl),mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,WHI CORE,phv00077369,,,,,,1.0,1,1.0,0,0,,1
