bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,hemoglobin,hemo,pht000986,phv00077366,phs000200,OBA:2060175,hemoglobin (gm/dl),whi,g/dL,WHI CBC,0,0,phv00077360,0,0,0,g/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,hemoglobin,hemo,pht006223,phv00283661,phs000200,OBA:2060175,"""f136 hemoglobin",whi,g/dL,WHI UNC HEART FAILURE DETAILS,0,0,phv00283451,0,0,"Dataset description: UNC Heart Failure Details (Main, Ext1, Ext2)",g/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
