row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,whi,MeasurementObservation,sleep hours,sleep_duration_daily,1,OBA:2040171,h,phv00077490,hours sleeping or lying down,h,1.0,pht000990,phv00077450,1.0,WHI YEAR 3,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,whi,MeasurementObservation,sleep hours,sleep_duration_daily,1,OBA:2040171,h,phv00077943,hours sleeping or lying down,h,1.0,pht000993,phv00077907,1.0,WHI YEAR 6,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,whi,MeasurementObservation,sleep hours,sleep_duration_daily,1,OBA:2040171,h,phv00079041,how many hours of sleep,h,1.0,pht001005,phv00078867,1.0,WHI TF 37,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,whi,MeasurementObservation,sleep hours,sleep_duration_daily,1,OBA:2040171,h,phv00079193,how many hours of sleep,h,1.0,pht001006,phv00079085,1.0,WHI DL 38,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,whi,MeasurementObservation,sleep hours,sleep_duration_daily,1,OBA:2040171,h,phv00079391,number of hours spent sleeping,h,1.0,pht001010,phv00079332,1.0,WHI OS 42,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,whi,MeasurementObservation,sleep hours,sleep_duration_daily,1,OBA:2040171,h,phv00283093,how many hours of sleep,h,1.0,pht006214,phv00282977,1.0,WHI LQ 155,0.0,0,0,0,0.0,0,Days since randomization or enrollment,1,0,0,0,0,0,0,0
