cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
jhs,total cholesterol in blood,phv00401428,phs000286,pht008731,fasting total cholesterol (mg/dl),mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 3,phv00401370,phv00401379,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00125927,phs000286,pht001945,chr: total cholesterol - mg/dl [visit 1],mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 6,phv00125925,,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00401728,phs000286,pht008742,chr: total cholesterol - mg/dl,mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 1,phv00401725,,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00401137,phs000286,pht008729,fasting total cholesterol (mg/dl),mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 1,phv00401078,phv00401085,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00401580,phs000286,pht008734,fasting total cholesterol (mg/dl),mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 3,phv00401565,phv00401572,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00401323,phs000286,pht008730,fasting total cholesterol (mg/dl),mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 2,phv00401273,phv00401282,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00401713,phs000286,pht008741,chr: total cholesterol - mg/dl [visit 6],mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS EXAM 6,phv00401710,,,,,,1.0,1,1.0,0,0,,1
jhs,total cholesterol in blood,phv00404243,phs000286,pht008792,total cholesterol,mg/dL,,MeasurementObservation,tot_chol_bld,mg/dL,OBA:VT0000180,JHS LAB DATA,phv00404241,,,,,,1.0,1,1.0,0,0,,1
