bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,vegetable servings,vege_serving,pht008729,phv00401250,phs000286,OMOP:4042886,daily serving of dark-green vegetables,jhs,{#}/wk,JHS EXAM 1,0,0,phv00401078,phv00401085,0,0,{#}/day,1.0,1.0,1.0,1,0.0,0,1,0.0,1,* 7,{#}/day,{#}/wk,0.0,0,0.0
