cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
"fhs","spo2","phv00276851","phs000007","pht006018","vital signs - oxygen saturation (lowest)","%","","MeasurementObservation","spo2","%","OBA:2045443","","","","","","",,,1,1,0,0,,0
"fhs","hematocrit","phv00004936","phs000007","pht000023","blood analysis - hematocrit","%","","MeasurementObservation","hemat","%","OBA:2045381","FHS ORIGINAL EXAM 21","phv00004939","","","","",,1,1,1,0,0,,1
"fhs","hematocrit","phv00002414","phs000007","pht000016","blood analysis, hematocrit","%","","MeasurementObservation","hemat","%","OBA:2045381","FHS ORIGINAL EXAM 14","phv00002425","","","","",,1,1,1,0,0,,1
"cardia","hematocrit","phv00112689","phs000285","pht001563","hematocrit (%)","%","","MeasurementObservation","hemat","%","OBA:2045381","CARDIA YEAR 0","phv00112654","","","","",,1,1,1,0,0,,1
"jhs","hemoglobin a1c","phv00401123","phs000286","pht008729","ngsp hemoglobin a1c (%)","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","JHS EXAM 1","phv00401078","phv00401085","","","",,1,1,1,0,0,,1
"fhs","hematocrit","phv00003258","phs000007","pht000019","blood analysis: hematocrit (%)","%","","MeasurementObservation","hemat","%","OBA:2045381","FHS ORIGINAL EXAM 17","phv00003261","","","","",,1,1,1,0,0,,1
"aric","red cell distribution width","phv00507208","phs000280","pht012503","rdw - red cell distribution width - numeric value % [chemistry lab, chem2]","%","","MeasurementObservation","rdw","%","OMOP:37397924","ARIC CHEM 2","phv00506928","","","","",,1,1,1,0,0,,1
"hchs_sol","hematocrit","phv00226303","phs000810","pht004715","% hematocrit (laba4)","%","","MeasurementObservation","hemat","%","OBA:2045381","HCHS EXAM","phv00226250","phv00226251","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00207255","phs000280","pht004107","hematocrit % (mav). q1 [hematology form. hmta. visit 1]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC EXAM 1","phv00207267","","","","",,1,1,1,0,0,,1
"mesa","hematocrit","phv00218992","phs000209","pht004319","hematocrit (%)","%","","MeasurementObservation","hemat","%","OBA:2045381","MESA EPIGENOMICS","phv00218989","","","","",,1,1,1,0,0,,1
"whi","hematocrit","phv00077365","phs000200","pht000986","hematocrit (%)","%","","MeasurementObservation","hemat","%","OBA:2045381","WHI CBC","phv00077360","","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00207301","phs000280","pht004110","hematocrit. q5 [hematology lab. hmtcv401. visit 4]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC EXAM 4","phv00207307","","","","",,1,1,1,0,0,,1
"jhs","hemoglobin a1c","phv00125929","phs000286","pht001945","glyhb: hemoglobin a1c - % [visit 1]","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","JHS EXAM 6","phv00125925","","","","",,1,1,1,0,0,,1
"fhs","hemoglobin a1c","phv00071897","phs000007","pht000742","hemoglobin a1c, whole blood","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","FHS OFFSPRING EXAM 8","phv00071899","","","","",,1,1,1,0,0,,1
"jhs","hemoglobin a1c","phv00401312","phs000286","pht008730","ngsp hemoglobin a1c (%)","%","","MeasurementObservation","hemo_a1c","%","OMOP:4184637","JHS EXAM 2","phv00401273","phv00401282","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00207270","phs000280","pht004108","hematocrit % (mav). q1 [hematology form. hmtb. visit 2]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC EXAM 2","phv00207283","","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00206945","phs000280","pht004102","section 6: biochemical analyses. section 6: biochemical analyses. q38b - hematocrit last [heart failure hospital record abstraction form, hfa]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC HOSPITAL FORM","phv00207055","","","","",,1,1,1,0,0,,1
"aric","hematocrit","phv00207289","phs000280","pht004109","hematocrit. q5 [hematology lab. hmtcv301. visit 3]","%","","MeasurementObservation","hemat","%","OBA:2045381","ARIC EXAM 3","phv00207295","","","","",,1,1,1,0,0,,1
"aric","carotid stenosis left","phv00204553","phs000280","pht004061","c. laboratory tests performed this admission: stenosis percentage left carotid q53d1 [cohort stroke abstraction form, str]","%","","MeasurementObservation","carotid_sten_left","%","OMOP:43020498","ARIC HOSPITAL FORM","phv00204606","","","","",,1,1,1,0,0,,1
"aric","carotid stenosis right","phv00204552","phs000280","pht004061","c. laboratory tests performed this admission: stenosis percentage right carotid q53c1 [cohort stroke abstraction form, str]","%","","MeasurementObservation","carotid_sten_right","%","OMOP:43021859","ARIC HOSPITAL FORM","phv00204606","","","","",,1,1,1,0,0,,1
