bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
"MeasurementObservation","hematocrit","hemat","pht000010","phv00001047","phs000007","OBA:2045381","hematocrit (percent)","fhs","%","FHS ORIGINAL EXAM 8","","","phv00001187","phv00177944","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000017","phv00002652","phs000007","OBA:2045381","blood analysis: hematocrit","fhs","%","FHS ORIGINAL EXAM 15","","","phv00002668","phv00177958","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht001563","phv00112689","phs000285","OBA:2045381","hematocrit (%)","cardia","%","CARDIA YEAR 0","","","phv00112654","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000019","phv00003258","phs000007","OBA:2045381","blood analysis: hematocrit (%)","fhs","%","FHS ORIGINAL EXAM 17","","","phv00003261","phv00177962","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000014","phv00001815","phs000007","OBA:2045381","blood analysis, hematocrit","fhs","%","FHS ORIGINAL EXAM 12","","","phv00002020","phv00177952","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","red cell distribution width","rdw","pht012503","phv00507208","phs000280","OMOP:37397924","rdw - red cell distribution width - numeric value % [chemistry lab, chem2]","aric","%","ARIC CHEM 2","","","phv00506928","","","Chemistry Lab, Codebook CHEM2","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000009","phv00000677","phs000007","OBA:2045381","blood analysis: hematocrit, exam 4","fhs","%","","FHS ORIGINAL EXAM 1-7","exam 4","phv00001036","","","will need to look in variable description for specific exam. to isolate Original cohort Exam 5 one would need to specify IDTYPE=0 (Original cohort) and DATE5","%",1,,,1,1,0,0,,1,"","","",,"",1
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht000742","phv00071897","phs000007","OMOP:4184637","hemoglobin a1c, whole blood","fhs","%","FHS OFFSPRING EXAM 8","","","phv00071899","phv00177944","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht004802","phv00227047","phs000007","OMOP:4184637","hemoglobin a1c (sample type: whole blood)","fhs","%","","FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4","","phv00227023","","","look at phv00227024 to pick the visit","%",1,,,1,1,0,0,,1,"","","",,"",1
"MeasurementObservation","hematocrit","hemat","pht000015","phv00002030","phs000007","OBA:2045381","blood analysis, hematocrit","fhs","%","FHS ORIGINAL EXAM 13","","","phv00002204","phv00177954","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","red cell distribution width","rdw","pht006422","phv00294962","phs000280","OMOP:37397924","red cell distribution width, rdw [complete blood count, cbc, visit 5]","aric","%","ARIC EXAM 5","","","phv00294953","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000021","phv00004080","phs000007","OBA:2045381","blood analysis-hematocrit","fhs","%","FHS ORIGINAL EXAM 19","","","phv00004083","phv00177966","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht000020","phv00003664","phs000007","OBA:2045381","blood analysis: hematocrit (%)","fhs","%","FHS ORIGINAL EXAM 18","","","phv00003667","phv00177964","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","red cell distribution width","rdw","pht002889","phv00172185","phs000007","OMOP:37397924","red cell distribution width (sample type: whole blood)","fhs","%","","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","phv00172159","phv00177932","","look at phv00172160 to disambiguate","%",1,,1,1,1,0,0,,1,"","","",,"",1
"MeasurementObservation","carotid stenosis right","carotid_sten_right","pht000083","phv00021700","phs000007","OMOP:43021859","percent stenosis on the right","fhs","%","FHS OFFSPRING EXAM 6","","","phv00021738","phv00177940","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","spo2","spo2","pht006018","phv00276851","phs000007","OBA:2045443","vital signs - oxygen saturation (lowest)","fhs","%","FHS CHF CASE REVIEW","","","phv00276803","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht012503","phv00506933","phs000280","OMOP:4184637","glyhb - hba1c numeric value % [chemistry lab, chem2]","aric","%","ARIC CHEM 2","","","phv00506928","","","Chemistry Lab, Codebook CHEM2","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht004107","phv00207255","phs000280","OBA:2045381","hematocrit % (mav). q1 [hematology form. hmta. visit 1]","aric","%","ARIC EXAM 1","","","phv00207267","","","","%",1,1,,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht004715","phv00253231","phs000810","OMOP:4184637","% glycosylated hemoglobin (laba72)","hchs_sol","%","HCHS EXAM","","","phv00226250","phv00226251","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","carotid stenosis left","carotid_sten_left","pht000083","phv00021702","phs000007","OMOP:43020498","percent stenosis on the left","fhs","%","FHS OFFSPRING EXAM 6","","","phv00021738","phv00177940","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hemoglobin a1c","hemo_a1c","pht008734","phv00401573","phs000286","OMOP:4184637","ngsp hemoglobin hba1c (%)","jhs","%","JHS EXAM 3","","","phv00401565","phv00401572","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
"MeasurementObservation","hematocrit","hemat","pht004802","phv00227028","phs000007","OBA:2045381","hematocrit (sample type: whole blood)","fhs","%","","FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4","","phv00227023","","","look at phv00227024 to pick the visit","%",1,,,1,1,0,0,,1,"","","",,"",1
"MeasurementObservation","spo2","spo2","pht004715","phv00226395","phs000810","OBA:2045443","mean spo2 (slpa92)","hchs_sol","%","HCHS EXAM","","","phv00226250","phv00226251","","","%",1,1,1,1,1,0,0,,1,"","","",,"",
