row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,aric,MeasurementObservation,red cell distribution width,rdw,1,OMOP:37397924,%,phv00207292,rbc distribution width. q9 [hematology lab. hmtcv301. visit 3],%,1.0,pht004109,phv00207295,1.0,ARIC EXAM 3,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,red cell distribution width,rdw,1,OMOP:37397924,%,phv00207304,rbc distribution width. q9 [hematology lab. hmtcv401. visit 4],%,1.0,pht004110,phv00207307,1.0,ARIC EXAM 4,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,red cell distribution width,rdw,1,OMOP:37397924,%,phv00294962,"red cell distribution width, rdw [complete blood count, cbc, visit 5]",%,1.0,pht006422,phv00294953,1.0,ARIC EXAM 5,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,red cell distribution width,rdw,1,OMOP:37397924,%,phv00507208,"rdw - red cell distribution width - numeric value % [chemistry lab, chem2]",%,1.0,pht012503,phv00506928,1.0,ARIC CHEM 2,0.0,0,0,0,0.0,0,"Chemistry Lab, Codebook CHEM2",1,0,0,0,0,0,0,0
