row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,aric,MeasurementObservation,mean platelet volume,pmv,1,OBA:0003277,fL,phv00294963,"mean platelet volume, mpv [complete blood count, cbc, visit 5]",um3,1.0,pht006422,phv00294953,1.0,ARIC EXAM 5,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,mean platelet volume,pmv,1,OBA:0003277,fL,phv00507212,"mpv - mean platelet volume - numeric value fl [chemistry lab, chem2]",fL,1.0,pht012503,phv00506928,1.0,ARIC CHEM 2,0.0,0,0,0,0.0,0,"Chemistry Lab, Codebook CHEM2",1,0,0,0,0,0,0,0
