row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,aric,MeasurementObservation,crp c-reactive protein,crp,1,OMOP:4208414,mg/L,phv00296696,high sensitive c reactive protein [central lab data],mg/L,1.0,pht006444,phv00296690,1.0,ARIC EXAM 5,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,crp c-reactive protein,crp,1,OMOP:4208414,mg/L,phv00507554,"hscrp high sensitive c-reactive protein (mg/l) [lipid lab, lipf]",mg/L,1.0,pht012511,phv00507546,1.0,ARIC EXAM 1,0.0,0,0,0,0.0,0,guessing it's exam 1 based on variable names in the table,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,crp c-reactive protein,crp,1,OMOP:4208414,mg/L,phv00519822,v4 c-reactive protein mg/l (hscrp),mg/L,1.0,pht012853,phv00519789,1.0,ARIC COHORT,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
