bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,monocytes count,monocyte_ncnc_bld,pht006422,phv00294968,phs000280,OBA:VT0000223,"monocyte absolute number, mon number [complete blood count, cbc, visit 5]",aric,10*3/uL,ARIC EXAM 5,0,0,phv00294953,0,0,0,10*3/mm3,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
