row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,aric,MeasurementObservation,sodium intake,sodium_intak,1,OMOP:606729,mg/d,phv00203258,"sodium [mg] [nutrients, anut. visit 1]",mg/d,1.0,pht004036,phv00203302,1.0,ARIC EXAM 1,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,sodium intake,sodium_intak,1,OMOP:606729,mg/d,phv00208361,sodium [mg] [nutrients. visit 2],mg/d,1.0,pht004137,phv00208436,1.0,ARIC EXAM 2,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
1,aric,MeasurementObservation,sodium intake,sodium_intak,1,OMOP:606729,mg/d,phv00208588,sodium [mg] [nutrients. visit 3],mg/d,1.0,pht004139,phv00208660,1.0,ARIC EXAM 3,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0
