bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004192,phv00210289,phs000280,OMOP:4154790,[third blood pressure measurement]. 3rd zero reading. q20 [siting blood pressure. sbpa. visit 1],aric,mm[Hg],ARIC EXAM 1,0,0,phv00210296,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht006414,phv00294517,phs000280,OMOP:4154790,"left ankle diastolic blood pressure, ladia [ankle brachial bp index. abi. visit 5]",aric,mm[Hg],ARIC EXAM 5,0,0,phv00294489,phv00294491,0,age at visit 5 phv00294491,mm[Hg],1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004043,phv00203367,phs000280,OMOP:4154790,sitting diastolic blood pressure [ankle brachial bp (blood pressure - ultrasound work station). visit 4],aric,mm[Hg],ARIC EXAM 4,0,0,phv00203372,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht006415,phv00294579,phs000280,OMOP:4154790,"left ankle diastolic blood pressure, ladia [ankle brachial index - derived. abi_derv. visit 5]",aric,mm[Hg],ARIC EXAM 5,0,0,phv00294559,phv00294561,0,age at visit 5 phv00294561,mm[Hg],1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004230,phv00215523,phs000280,OMOP:4154790,diastolic blood pressure [bp] 2 [carotid distensibility. udtb. visit 2],aric,mm[Hg],ARIC EXAM 2,0,0,phv00215626,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004193,phv00210311,phs000280,OMOP:4154790,"second blood pressure measurement, diastolic. q16 [sitting blood pressure. sbpb02. visit 2]",aric,mm[Hg],ARIC EXAM 2,0,0,phv00210321,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004193,phv00210314,phs000280,OMOP:4154790,"third blood pressure measurement, diastolic. q19 [sitting blood pressure. sbpb02. visit 2]",aric,mm[Hg],ARIC EXAM 2,0,0,phv00210321,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004194,phv00210338,phs000280,OMOP:4154790,"3rd diastolic blood pressure measurement, diastolic. q20 [sitting blood pressure. sbpc04_02. visit 3]",aric,mm[Hg],ARIC EXAM 3,0,0,phv00210347,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004230,phv00215525,phs000280,OMOP:4154790,mean diastolic blood pressure [bp] [carotid distensibility. udtb. visit 2],aric,mm[Hg],ARIC EXAM 2,0,0,phv00215626,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht006414,phv00294511,phs000280,OMOP:4154790,"left brachial diastolic blood pressure, lbdia [ankle brachial bp index. abi. visit 5]",aric,mm[Hg],ARIC EXAM 5,0,0,phv00294489,phv00294491,0,age at visit 5 phv00294491,mm[Hg],1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004042,phv00203341,phs000280,OMOP:4154790,third arm diastolic blood pressure [ankle brachial bp (blood pressure - ultrasound work station). visit 3],aric,mm[Hg],ARIC EXAM 3,0,0,phv00203348,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht006415,phv00294576,phs000280,OMOP:4154790,"right ankle diastolic blood pressure, radia [ankle brachial index - derived. abi_derv. visit 5]",aric,mm[Hg],ARIC EXAM 5,0,0,phv00294559,phv00294561,0,age at visit 5 phv00294561,mm[Hg],1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht006480,phv00298041,phs000280,OMOP:4154790,"d. third blood pressure/pulse rate. q12. 3rd: diastolic [sitting blood pressure form, sbp]",aric,mm[Hg],ARIC LAB FORM,0,0,phv00298028,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,diastolic blood pressure,bp_diastolic,pht004230,phv00215521,phs000280,OMOP:4154790,diastolic blood pressure [bp] 1 [carotid distensibility. udtb. visit 2],aric,mm[Hg],ARIC EXAM 2,0,0,phv00215626,0,0,0,mm[Hg],1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
