row_good,cohort,bdchm_entity,bdchm_label,bdchm_varname,has_onto,onto_id,bdchm_unit,phv,var_desc,var_units,has_pht,pht,participantidphv,has_visit,associatedvisit,has_visit_expr,associatedvisit_expr,xassociatedvisit,var_desc_exam,has_age,ageinyearsphv,contextvars_notes,unit_match,unit_convert,unit_expr,conversion_rule,unit_casestmt,unit_casestmt_custom,source_unit,target_unit
1,cardia,MeasurementObservation,factor viii,factor_8,1,OBA:2041536,[IU]/mL,phv00116362,factor viii (%),%,1.0,pht001694,phv00116360,1.0,CARDIA YEAR 5,0.0,0,0,0,0.0,0,0,0,0,1,* 0.01,0,0,0,0
1,cardia,MeasurementObservation,factor viii,factor_8,1,OBA:2041536,[IU]/mL,phv00117557,factor viii (%),%,1.0,pht001739,phv00117555,1.0,CARDIA YEAR 7,0.0,0,0,0,0.0,0,0,0,0,1,* 0.01,0,0,0,0
