cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
cardia,bilirubin total,phv00112405,phs000285,pht001557,total bilirubin (mg/dl),mg/dL,,MeasurementObservation,bilirubin_tot,mg/dL,OMOP:4230543,CARDIA EXAM 0,phv00112401,,,,,,1.0,1,1.0,0,0,,1
