bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,ldl,ldl,pht001802,phv00119616,phs000285,OBA:VT0000181,ldl cholesterol (mg/dl),cardia,mg/dL,CARDIA YEAR 10,0,0,phv00119611,0,0,0,mg/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,ldl,ldl,pht001848,phv00120671,phs000285,OBA:VT0000181,ldl cholesterol (mg/dl),cardia,mg/dL,CARDIA YEAR 15,0,0,phv00120667,0,0,0,mg/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,ldl,ldl,pht001588,phv00113703,phs000285,OBA:VT0000181,ldl cholesterol (mg/dl),cardia,mg/dL,CARDIA YEAR 0,0,0,phv00113699,0,0,0,mg/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,ldl,ldl,pht001742,phv00117573,phs000285,OBA:VT0000181,ldl cholesterol (mg/dl),cardia,mg/dL,CARDIA YEAR 7,0,0,phv00117569,0,0,0,mg/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,ldl,ldl,pht001695,phv00116372,phs000285,OBA:VT0000181,ldl cholesterol (mg/dl),cardia,mg/dL,CARDIA YEAR 5,0,0,phv00116368,0,0,0,mg/dL,1.0,1.0,0.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
